__UUID4__;939f91eb-816a-468d-8076-0816df0d24c5
__CREATED-ON__;2026-09-18 17:10:06.487381
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
VAL;2026-09-18 17:10:35.963088;;;WHEEL_POS;9.773,43.20
VAL;2026-09-18 17:10:36.006293;;;WHEEL_POS;9.816,43.20
EVENT;2026-09-18 17:10:36.021917;4.8688;;158;Tup
TRANSITION;2026-09-18 17:10:36.021917;4.8688;;ITI;
VAL;2026-09-18 17:10:36.047551;;;WHEEL_POS;9.857,43.20
VAL;2026-09-18 17:10:36.063181;;;WHEEL_POS;9.873,43.20
VAL;2026-09-18 17:10:36.097406;;;WHEEL_POS;9.907,43.20
VAL;2026-09-18 17:10:36.113034;;;WHEEL_POS;9.923,43.20
VAL;2026-09-18 17:10:36.147824;;;WHEEL_POS;9.957,43.20
VAL;2026-09-18 17:10:36.179076;;;WHEEL_POS;9.989,43.20
VAL;2026-09-18 17:10:36.206545;;;WHEEL_POS;10.016,43.20
VAL;2026-09-18 17:10:36.247806;;;WHEEL_POS;10.057,43.20
VAL;2026-09-18 17:10:36.279060;;;WHEEL_POS;10.089,43.20
VAL;2026-09-18 17:10:36.310309;;;WHEEL_POS;10.120,43.20
VAL;2026-09-18 17:10:36.332454;;;WHEEL_POS;10.142,43.20
VAL;2026-09-18 17:10:36.363713;;;WHEEL_POS;10.173,43.20
VAL;2026-09-18 17:10:36.425102;;;WHEEL_POS;10.235,43.20
VAL;2026-09-18 17:10:36.452750;;;WHEEL_POS;10.262,43.20
VAL;2026-09-18 17:10:36.484005;;;WHEEL_POS;10.294,43.20
VAL;2026-09-18 17:10:36.515254;;;WHEEL_POS;10.325,43.20
VAL;2026-09-18 17:10:36.532887;;;WHEEL_POS;10.342,43.20
VAL;2026-09-18 17:10:36.548520;;;WHEEL_POS;10.358,43.20
VAL;2026-09-18 17:10:36.579768;;;WHEEL_POS;10.389,43.20
VAL;2026-09-18 17:10:36.610746;;;WHEEL_POS;10.420,43.20
VAL;2026-09-18 17:10:36.648494;;;WHEEL_POS;10.458,43.20
VAL;2026-09-18 17:10:36.679746;;;WHEEL_POS;10.489,43.20
VAL;2026-09-18 17:10:36.726630;;;WHEEL_POS;10.536,43.20
VAL;2026-09-18 17:10:36.748772;;;WHEEL_POS;10.558,43.20
VAL;2026-09-18 17:10:36.796480;;;WHEEL_POS;10.606,43.20
VAL;2026-09-18 17:10:36.812110;;;WHEEL_POS;10.622,43.20
VAL;2026-09-18 17:10:36.864501;;;WHEEL_POS;10.674,43.20
VAL;2026-09-18 17:10:36.895749;;;WHEEL_POS;10.705,43.20
VAL;2026-09-18 17:10:36.933528;;;WHEEL_POS;10.743,43.20
VAL;2026-09-18 17:10:36.949158;;;WHEEL_POS;10.759,43.20
VAL;2026-09-18 17:10:36.980410;;;WHEEL_POS;10.790,43.20
VAL;2026-09-18 17:10:36.997050;;;WHEEL_POS;10.807,43.20
VAL;2026-09-18 17:10:37.028307;;;WHEEL_POS;10.838,43.20
VAL;2026-09-18 17:10:37.065070;;;WHEEL_POS;10.875,43.20
